#,Date-Time (CEST),Temperature   (°C),Light   (lux),Button Down,Button Up,Host Connected,End of File
7026,06/19/2025 18:30:00,35.43,33925.12,,,,
7027,06/19/2025 18:40:00,35.60,34201.60,,,,
7028,06/19/2025 18:50:00,34.70,32112.64,,,,
7029,06/19/2025 19:00:00,33.50,26163.20,,,,
7030,06/19/2025 19:10:00,30.84,24043.52,,,,
7031,06/19/2025 19:20:00,30.46,19287.04,,,,
7032,06/19/2025 19:30:00,28.78,7088.64,,,,
7033,06/19/2025 19:40:00,23.94,8384.00,,,,
7034,06/19/2025 19:50:00,23.25,6033.92,,,,
7035,06/19/2025 20:00:00,20.29,4486.40,,,,
7036,06/19/2025 20:10:00,19.00,5086.72,,,,
7037,06/19/2025 20:20:00,18.70,3608.32,,,,
7038,06/19/2025 20:30:00,18.27,2887.68,,,,
7039,06/19/2025 20:40:00,17.20,2060.80,,,,
7040,06/19/2025 20:50:00,16.08,1728.00,,,,
7041,06/19/2025 21:00:00,15.27,1224.64,,,,
7042,06/19/2025 21:10:00,14.33,780.80,,,,
7043,06/19/2025 21:20:00,13.64,448.48,,,,
7044,06/19/2025 21:30:00,13.12,231.84,,,,
7045,06/19/2025 21:40:00,12.74,102.92,,,,
7046,06/19/2025 21:50:00,12.27,35.86,,,,
7047,06/19/2025 22:00:00,11.92,10.94,,,,
7048,06/19/2025 22:10:00,11.28,2.93,,,,
7049,06/19/2025 22:20:00,11.02,0.41,,,,
7050,06/19/2025 22:30:00,10.72,0.00,,,,
7051,06/19/2025 22:40:00,10.59,0.00,,,,
7052,06/19/2025 22:50:00,10.42,0.00,,,,
7053,06/19/2025 23:00:00,10.16,0.00,,,,
7054,06/19/2025 23:10:00,9.91,0.00,,,,
7055,06/19/2025 23:20:00,9.78,0.00,,,,
7056,06/19/2025 23:30:00,9.56,0.00,,,,
7057,06/19/2025 23:40:00,9.48,0.00,,,,
7058,06/19/2025 23:50:00,9.44,0.00,,,,
7059,06/20/2025 00:00:00,9.35,0.00,,,,
7060,06/20/2025 00:10:00,9.26,0.00,,,,
7061,06/20/2025 00:20:00,9.22,0.00,,,,
7062,06/20/2025 00:30:00,8.96,0.00,,,,
7063,06/20/2025 00:40:00,8.71,0.00,,,,
7064,06/20/2025 00:50:00,8.53,0.00,,,,
7065,06/20/2025 01:00:00,8.45,0.00,,,,
